,gene,pval,qval,log2fc,mean
17340,SORT1,4.534082448601439e-130,6.624141466894633e-129,-0.18157608279053083,2.601263350581992
17341,WNT2B,5.711260698123083e-29,2.282946444816258e-28,0.17976032541819698,0.0673648832891672
17342,ADAM30,,,0.0,0.0
17343,TRIM45,8.606798449883984e-25,3.190351537479128e-24,-0.1654735735667277,0.018047171816966367
17344,CEPT1,4.6283264968801465e-151,8.164282230746636e-150,-0.14525320202731273,0.27158753044057105
17345,VTCN1,0.8532197913743693,0.8907162594906594,0.423168374530901,0.0005434515079571678
17346,SPIRE1,0.0,0.0,-0.7407533878754597,0.5485848099478701
17347,PPHLN1,2.627184592180152e-141,4.265061241212107e-140,-0.11006701362038622,0.40518958167554797
17348,FKBP11,8.127502998979853e-08,2.0715373554560864e-07,-0.07749333086860402,0.005886791704999353
17349,ARF3,1.5270170705039446e-22,5.435068138285034e-22,-0.10109125519049333,0.022370311860408346
17350,PLEKHA8P1,0.0011547508408558667,0.002350961442805972,-0.517219438481686,0.001608183845098302
17351,KIDINS220,0.0,0.0,-0.48013302942479813,1.4622735721106708
17352,GSTM5,0.5210006330403867,0.591318879988824,0.5477705225129263,0.0010738659417977873
17353,CCNH,0.0,0.0,1.0766963342288183,1.575985750594517
17354,IL15RA,0.037443037176040014,0.06318222331627443,0.13997982352305788,0.0007089568139850287
17355,ANKRD16,1.2259616436791003e-47,6.5262388626370375e-47,0.03647828700143411,0.07941468240513513
17356,IL2RA,0.001353652866554814,0.0027428675559174388,-0.613759572828862,0.0014009593501991767
17357,FBH1,6.267010983024311e-54,3.6646048568936817e-53,0.12115765031141987,0.1498715871688615
17358,CASP5,0.5638783673075238,0.6207000818680014,0.3991000850899128,0.00017044075637391261
17359,RELCH,1.1289241557946323e-191,2.722422036967537e-190,-0.23838236689165734,0.7730396142073971
17360,CFHR5,0.025342632470497607,0.04392149095458108,-1061.491120056661,8.578708860542051e-05
17361,CRB1,2.0605990562866707e-147,3.523920343026693e-146,-0.1809872876967095,0.3480460811390692
17362,CDC73,3.138122548093839e-205,8.229094654333893e-204,-0.2527009021637846,0.5477236137408729
17363,IL6ST,4.889713207921335e-58,3.040767955740472e-57,0.08168255829676775,0.3041326830413862
17364,SAA2,0.10608685835963602,0.16027444398171498,-0.11657722360067861,0.0005471968931957502
17365,ROCK2,6.589077419270604e-208,1.7692531911842743e-206,-0.27284026186341265,0.32163347537879994
17366,ERN2,0.16547724957926768,0.2331374556804449,-1.3880978541248705,0.00019939091809325311
17367,NUP42,6.765363434138978e-75,5.296360747227519e-74,-0.006538195660717463,0.1593892190523007
17368,IL6,0.9999521254901429,1.0,0.8077708431062203,8.491007259141272e-05
17369,AOAH,6.976750147926137e-11,1.9526085950953555e-10,0.3041980338316708,0.1955996568962607
17370,FOSL2,0.15968004152396464,0.225785461724203,0.7264586954502874,0.0017172577491164633
17371,CACNG5,0.07088773516808022,0.11302525360397508,-0.00549450580818568,0.0011024553315226962
17372,FRYL,7.72960567523668e-82,6.5520230353252055e-81,-0.13073077552629947,6.163285913453545
17373,TMEM131,1.7951001075752974e-70,1.320148702930592e-69,-0.02285458042277379,0.6583500695623242
17374,PLD1,0.15407058985449973,0.22281847255572587,0.10845668312722924,2.311778807411597
17375,ATP12A,0.193840074750953,0.26843405277897836,0.32338342914933255,0.0006179302821465744
17376,WDR62,4.03794989815258e-14,1.2186452833220562e-13,-0.3849663592823226,0.006868545058765147
17377,DLG1,5.374430517115672e-100,5.7360378589115214e-99,-0.1358511606190428,7.398133793769074
17378,RAB7A,1.9695235581892075e-20,6.750880407891795e-20,0.20545591408975683,0.5377512504630714
17379,SEC31B,6.213802100730647e-42,3.038089152342347e-41,-0.03453526809167109,0.05913276981472373
17380,SART3,7.03163878716505e-51,3.9417316620356442e-50,0.11079273595200598,0.11693430683307411
17381,ARHGAP15,1.0316906449751243e-09,2.7938505298395298e-09,0.03792092086945078,0.012664627003758904
17382,TUBA3D,0.11533428694352225,0.17310592456952986,0.2627692908577498,0.0010204270442665533
17383,EXOSC7,7.485779336094789e-29,2.985379571529031e-28,0.14214521567694358,0.06707341397767462
17384,FNDC3B,4.512501804496196e-14,1.360463235914813e-13,0.36583400675570293,0.1482446924850831
17385,KIFAP3,6.296909619183409e-134,9.59699401240505e-133,-0.09539386872431894,0.3419597586374294
17386,UBE2K,3.3472097287377364e-147,5.719075564321311e-146,-0.12873803507409465,0.5737559232392009
17387,PIK3C3,1.272693176773465e-109,1.5163275616454835e-108,-0.09325863541875802,0.52882861098257
17388,PPP2R5C,1.5563337808742645e-69,1.1331822992331594e-68,0.032011609377328706,0.49111130385439683
17389,STX7,2.5911680502249066e-279,1.000290628669396e-277,-0.3542049389352773,0.4567048715927411
17390,DDX43,2.2624722338802927e-58,1.4138874373512696e-57,-0.9267400536154122,0.017445206221298908
17391,DCT,0.014218556414345907,0.02568169881485697,0.5005074862944108,0.005993134795109907
17392,CRYBG3,0.0,0.0,-0.9640962305850257,0.6665656824047945
17393,SCTR,1.602750125101086e-06,3.884731887188396e-06,-0.8994699042310955,0.0016062671411694108
17394,RFX3,0.1804114370685037,0.25052979718580537,0.30315363267323037,0.8128684052501816
17395,RIF1,6.639399866978798e-42,3.242430322117741e-41,0.6845795840841401,0.5323982524643214
17396,RAB21,4.4998531552665886e-38,2.079231202061212e-37,0.1887674261630436,0.2773900154285398
17397,SMARCA2,4.829658193275731e-97,4.982930855136527e-96,-0.0270183674234474,0.4377328768766401
17398,SESN1,0.0,0.0,-0.5222054191974406,0.567510484945175
17399,MID2,5.285911305784455e-154,9.554259609724826e-153,-1.1367203093473082,0.03478903119519828
17400,MCM6,9.116792423791188e-19,3.0316636841620862e-18,-0.2986852460147154,0.011276085164759527
17401,PUM3,1.0522042925433574e-203,2.7310005418587875e-202,-0.2626307793733191,0.4110833818730469
17402,MARK3,2.2727863243437483e-59,1.436829343456869e-58,-0.042600702742873635,0.8519740320972659
17403,TIMM21,1.4686995157677793e-30,6.008201519195182e-30,0.06288881474992145,0.05003257089197216
17404,GTF3C1,1.3078856493183878e-46,6.856502340441554e-46,0.15421039497252784,0.13272925062099125
17405,USP33,1.3797294526301456e-09,3.7252304141237108e-09,0.1962698465605003,0.6588708186117935
17406,PCNP,1.9761650637344039e-66,1.383606050319887e-65,0.08809887643889334,0.2265945283023097
17407,SPAG6,1.3836356842929056e-37,6.3478972718757725e-37,-0.0218258251083071,0.04393622804986297
17408,DYNC1I2,8.760920033203047e-246,2.895130746791869e-244,-0.3317865302277169,0.9516305644427943
17409,APBB1IP,0.00010411372768342865,0.00022880039521248118,0.3036813182894077,0.007842794999560799
17410,FAM76B,5.133991931310992e-66,3.5741889378185895e-65,0.011155288622315922,0.13110115194731414
17411,TYR,1.951847811105234e-33,8.354224365168684e-33,-0.735708601460089,0.014177186979419668
17412,POLD3,1.11689095098189e-211,3.092716498133137e-210,-0.4531019959339653,0.17323637969201605
17413,JADE1,7.492437412566476e-24,2.731835887977109e-23,0.2062879183174928,0.09368471267882789
17414,SMC1B,7.402658213778313e-23,2.649409010533358e-22,-1.423166321128627,0.004404225935490611
17415,ITGA8,3.1848588486863932e-15,9.843404595445243e-15,-0.5963240472296996,0.007473851445858843
17416,PIAS2,5.367376618681779e-206,1.4172403598407008e-204,-0.2686563942478494,0.4353853946275835
17417,MCCC1,6.153961684068494e-88,5.680190118371554e-87,0.004252936317819934,0.3192992971173948
17418,FGF4,,,0.0,0.0
17419,LAMP3,6.238267106737261e-07,1.537752819440403e-06,-1.0024345641305161,0.0011756554104617818
17420,ACER3,0.0004731732545956917,0.0009949683691740899,0.15701168489286021,1.6382916383035309
17421,FMO4,2.4490812861320454e-170,5.0196285725768254e-169,-0.5079271254601652,0.11116346417961397
17422,MLH1,3.2895874858583374e-97,3.4004303414588817e-96,-0.07183332278877913,0.173404870234784
17423,BAZ2A,7.589738229212498e-20,2.572813220724685e-19,0.26615846636769225,0.16324472442755364
17424,RBMS2,6.727771008679873e-29,2.686173435740548e-28,0.02963033903691917,0.06066893118770437
17425,EIF4G3,9.168833642597982e-227,2.7551332764216747e-225,-0.2566054938155995,2.50271321589502
17426,NUP37,2.8459585720961764e-30,1.1591310904757725e-29,0.09865720009709018,0.06446338624210823
17427,GTSE1,0.0002462506198388295,0.0005284506402196047,-0.18945027529753544,0.0012501715927713043
17428,SEMA3C,2.6024256862545186e-32,1.0942134572684801e-31,0.10143290724729224,0.857468813009378
17429,ACAT1,6.24369915344851e-98,6.517737675197126e-97,-0.08829606070096023,0.13618438221495296
17430,CELSR1,0.0004254971966940944,0.0008971442747185205,-0.1306184519032485,0.002796602815027663
17431,WNT8B,0.3419072465557944,0.4044881519007942,0.4313388360435987,0.00190844296911912
17432,ZNF638,4.650982519144076e-128,6.659591730343013e-127,0.26057472373035084,3.4940628304557766
17433,SLC25A40,2.214641535914881e-112,2.7150023102132816e-111,-0.169182164963642,0.14355987300979944
17434,FAP,1.5885937497549032e-18,5.258783584114798e-18,-0.3229995823886631,0.018166862741008215
17435,CPB2,2.9355289516266628e-24,1.077652221937365e-23,0.3113856381857516,0.3205447341810182
17436,CHRNA3,0.15466603584290742,0.22281847255572587,0.7221746916393113,0.0017284811403969135
17437,KCNN2,8.200645809010767e-146,1.378910002713717e-144,-1.1553830733786983,0.04182320574201396
17438,SLC1A3,8.251453009601028e-94,8.204511027448287e-93,-0.1354662061465924,1.1019673315464487
17439,XRCC5,8.510495776341566e-47,4.477587822012791e-46,0.055907141769181296,0.6860240974061805
17440,LXN,1.125050854637158e-36,5.082604655369337e-36,-0.24998122718736057,0.02977119799383865
17441,SP140,3.1174588646804517e-28,1.2287309161275946e-27,-0.5793333086400839,0.012949206841499803
17442,SAR1A,6.638977515588564e-44,3.346894962939342e-43,0.14216993417704563,0.16032001183523492
17443,SENP1,2.324567674571889e-65,1.6051228259611835e-64,-0.06176839313061943,0.09662878408063684
17444,DUSP13,0.7390135209296558,0.7839915969550021,0.5717747293876009,0.00013420313243890942
17445,OPHN1,4.645589487031114e-20,1.5806952191003708e-19,0.27861697417220244,0.21421645240690187
17446,AFM,0.5637106605930435,0.6207000818680014,-1.4451710076628685,7.862520076764715e-05
17447,SCGN,0.10121912638227025,0.15459378496080736,0.30273932353527677,0.0009355539791095898
17448,PGM1,2.504831483984852e-46,1.3079222859091522e-45,-0.2393824398046349,0.04428944838717352
17449,DDX1,1.4458104876979822e-63,9.72947213039006e-63,0.09576298835484995,0.23356493543253987
17450,DNM2,1.5935921738078915e-184,3.6077866313979966e-183,-0.25983659851342555,0.5420922147962911
17451,TIPIN,2.9466777589716e-50,1.6342695192479752e-49,-0.056914034664057284,0.06438303405147644
17452,FKBP7,8.61601750431785e-07,2.112804086430163e-06,0.3616128795888063,0.01934462150871688
17453,ACTR6,5.1082861987392885e-18,1.6747196759969403e-17,0.31663689028033787,0.09977757847928302
17454,GAL,0.07741325119704376,0.12276188026427606,-0.07368821449081854,0.0027713233373014485
17455,PLA2G10,0.00015263582406290941,0.00033228946225831186,-0.0998489713374197,0.003783192958578189
17456,PIGB,7.475613484437745e-148,1.2853602210471433e-146,-0.48933575226443043,0.07637638641772171
17457,MAPK6,5.387954261043651e-19,1.797966660135621e-18,0.2388471833937578,0.4109824538756872
17458,RAB27A,2.6089448696954397e-57,1.6064320850862257e-56,-0.23097483403512842,0.04559854872488689
17459,UFD1,2.0485751726107194e-42,1.0097646989238504e-41,0.1300231094824126,0.09966304021532889
17460,GUCY2C,0.13887358996237723,0.20534622495911584,-0.6794614562936566,0.0006644372007551016
17461,PHRF1,1.4232350244945582e-27,5.536304329075207e-27,0.22861840391708532,0.057835206838616385
17462,ELP1,4.507136859364676e-81,3.777627114287569e-80,0.01791803807914096,0.1846737961842196
17463,NUCB2,2.7313881880686315e-55,1.633004122733265e-54,0.004154670604880992,0.08256998057330113
17464,PFN2,1.0324108015747515e-20,3.559257723633839e-20,-0.08519125145570314,0.02437612185757183
17465,FGF10,0.004261677983111585,0.008220029083351099,-0.04743824457914496,0.00189504728227844
17466,SLC44A1,0.012406538406379402,0.022579070799737165,-0.0008968871906840388,13.50897269613968
17467,TMEM260,8.384483722736977e-121,1.114674106084174e-119,-0.08171517709125309,0.4878939557195647
17468,TXK,0.6438355208135047,0.7018201354361777,0.4668995059002955,0.0016445552874916993
17469,THOC1,9.599312042741958e-76,7.575662540442296e-75,0.020832300082765137,0.44062741780371417
17470,CDH17,0.5470234847967442,0.6175611501548312,0.4525500745460615,0.0010002299483956834
17471,CLUL1,0.05220337647377899,0.08538750724769086,0.8105577365010841,0.04389133148001301
17472,CNOT4,1.5378529828864096e-43,7.714980165100459e-43,0.11060172435673245,0.5121031921521284
17473,PSEN1,1.0878028317782528e-238,3.453955291367916e-237,-0.2808320505787292,2.3235419301084668
17474,CPOX,8.281704007559915e-153,1.4814529863664218e-151,-0.4079424291855613,0.12835638351541523
17475,CLDND1,4.6064052122449894e-49,2.5066159868174606e-48,0.21876578365871543,3.213599220911764
17476,HSP90AA1,8.149273430190812e-21,2.8153378931646595e-20,-0.03385982217461889,1.9865850395884284
17477,RBL1,3.7290592886401574e-55,2.2238944594735837e-54,0.0034647287295842258,0.1052763860802841
17478,DLGAP4,2.8971020115154544e-31,1.19775803865844e-30,0.15381505704420273,0.056294500774012914
17479,CROCCP3,3.940161425591065e-33,1.6770334074829172e-32,0.1848027797974983,0.10827059030908906
17480,NDC80,0.08109359031745646,0.12834176441436038,-0.0663626504107272,0.0014924510748155243
17481,AP4E1,4.696783789029904e-103,5.1992113866826665e-102,-0.07828206657031735,0.19759913543797755
17482,RSBN1,4.211364621173041e-28,1.6554360342095867e-27,0.2754216742192872,0.1454717525176873
17483,CXCL2,0.09559397013921536,0.14631322608839012,0.09857804951086638,0.00013447647119891614
17484,AFP,0.5637418569857895,0.6207000818680014,0.39959767941113983,2.8261052160056587e-05
17485,COL4A4,1.9733956344161734e-08,5.13104411508974e-08,-0.2424603879110141,0.0047787099849645786
17486,TCF7,2.49754808495334e-89,2.3404224577691136e-88,-0.5252087107446286,0.030365246222037148
17487,RABL2B,6.74236475116104e-67,4.752082533272992e-66,-0.23111343482113528,0.05121273141608262
17488,RIMS1,0.0,0.0,-1.0995362427094795,0.3085239607428717
17489,UBE2D4,5.710404114208054e-57,3.495787557190798e-56,-0.0624625233110424,0.06901684142432492
17490,TP73,0.00041144395218325444,0.0008684747363628808,-0.24316714857358832,0.0014045613296824592
17491,PKD2L2,2.3446290648341186e-32,9.863647634791828e-32,0.07941954476152263,0.06343737950065262
17492,ITCH,3.4560939029649563e-37,1.5761111895962988e-36,-0.05146736017359199,1.4527863162345862
17493,CBFA2T2,3.2270254962524282e-208,8.683342193376414e-207,-0.26686342324008744,0.8850982368099675
17494,TNRC6C,3.1360808997255273e-34,1.3593965237922872e-33,0.3449666857177362,1.1562728099631219
17495,DNAJC10,9.815677293879577e-191,2.3507035590911353e-189,-0.3145871430345314,0.2180058471906409
17496,PCM1,4.2891439400651944e-51,2.4136015714719246e-50,-0.05553663195619525,1.1627121359829646
17497,P2RY10,0.9999521254901429,1.0,0.43586430556807415,7.618663903664826e-05
17498,ZCWPW1,6.072889408480575e-155,1.1050106601811216e-153,-0.3012738612469404,0.133923742741467
17499,MLLT10,8.093775298599224e-137,1.2638894525706051e-135,-0.1565556811019485,0.7970373178666884
17500,GNB1,1.4604147589423765e-131,2.1668505897672286e-130,-0.15038832258422294,0.6658485114992777
17501,EPB41L2,0.0,0.0,-0.8965818106949383,1.657798941339881
17502,PMS2P1,1.0415228906315925e-86,9.455350292791264e-86,-0.284113317544529,0.06339661847039577
17503,NRDC,4.114885140131638e-56,2.4874718960700566e-55,0.005153027261461695,0.755196808460193
17504,PPP1R12B,0.0,0.0,-0.45570074905217817,2.4630012522077895
17505,TM9SF3,1.408074714159293e-43,7.068572168497679e-43,0.13050617171242945,0.38749984787714536
17506,TOP2B,1.5664723825556384e-33,6.71380548033014e-33,0.13351460850661137,0.4931621864464462
17507,SCYL2,1.8158081759698936e-116,2.3177863692061937e-115,-0.06407880111936172,0.23996264308664123
17508,CKAP4,8.479419484730314e-76,6.696017434345998e-75,-0.6357170262587111,0.03673228270868367
17509,PLXNC1,7.413895091521578e-68,5.2949246631144365e-67,-0.37165017842413167,0.05817773096677004
17510,APPL2,2.647339400658924e-74,2.0543569418310863e-73,0.012679325455914825,0.38512082895191196
17511,PWP1,1.9792757927945684e-46,1.0350585541731904e-45,0.09001136334902533,0.11504278586122631
17512,DRAM1,1.1405327061573402e-16,3.638969784793751e-16,-0.6503301079981656,0.006653764927692692
17513,WASHC4,1.6228918200212095e-80,1.3551484577350018e-79,-0.017477791523742358,0.4527567318197492
17514,NEK3,1.3214067230917518e-19,4.457174129182182e-19,0.19568429851913866,0.5328083811849122
17515,VPS36,9.681942022700321e-60,6.154510426241703e-59,0.050996394611509885,0.13952155779521994
17516,RNASEH2B,1.3424957360348457e-115,1.696013678196276e-114,-0.07036860516590374,0.3117499761269311
17517,CNMD,7.107889326648479e-10,1.9325303205648663e-09,0.21699753301489116,0.025814898665103628
17518,THSD1,1.1572680022799827e-05,2.690476870026963e-05,0.2742322136075413,0.004941848716599613
17519,BORA,4.774884064888898e-65,3.2822051712140865e-64,-0.43027827199843494,0.03427662464530095
17520,SUCLA2,2.1974880434892986e-102,2.4143220713099556e-101,-0.02144258461522635,0.28027337172634276
17521,ALDH1L2,2.416596895885919e-81,2.0339557085717978e-80,-0.24375091057725917,0.06377159132707838
17522,RCBTB1,1.6336363234880392e-55,9.799246095330805e-55,0.060875578626809625,0.3352197696725847
17523,PHF11,3.522408908514699e-159,6.660586810532361e-158,-0.29916651907797387,0.14635973730212995
17524,COG3,7.088494353803818e-54,4.1436914984448153e-53,0.11104164837995788,0.1676638952521361
17525,LMO7,8.767162546234609e-146,1.4735175444932998e-144,-0.25815730564645295,0.2026588010042627
17526,SCEL,4.287456174902183e-13,1.2629350999313721e-12,-0.07323396821816403,0.016491480747837944
17527,RTP4,2.832892505683398e-08,7.326830725736413e-08,-0.42480108193044597,0.004114961728957524
17528,TRA2B,1.7001425981576584e-47,9.02589289048392e-47,0.13616510080271896,0.2996959487742033
